diff_len,diff_word,start_word,common,fuzz_ratio,fuzz_sort_ratio,jaccard,word_share,q1_noun,q2_noun,q1_verb,q2_verb,q1_adj,q2_adj,q1_adverb,q2_adverb,q1_conj,q2_conj,q1_pronoun,q2_pronoun,q1_prepo,q2_prepo,manhatten,cos_sim,euclidean,target
-4,-2,1,6,75,81,1,0.428571429,2,2,0,1,1,0,0,0,0,0,0,0,2,2,2.033741129,0.678200968,0.802245638,1
-18,-2,1,7,78,78,0.714285714,0.538461538,3,4,1,2,1,0,0,1,0,0,1,0,1,1,1.847811952,0.741396399,0.719171191,0
16,5,0,5,51,55,1,0.25,3,2,2,1,0,0,0,0,0,0,0,1,2,1,3.507578893,0.532489698,0.966964634,0
-88,-19,0,7,21,46,0,0.147058824,3,6,0,2,0,4,0,0,0,1,0,0,1,3,5.412491858,0.311838708,1.173167757,0
-57,-13,0,7,43,49,0.6,0.16,3,5,1,2,0,2,0,0,0,1,0,0,1,2,4.032531954,0.421257299,1.075864955,1
-109,-26,0,16,2,1,0.090909091,0.114754098,2,9,1,4,3,4,0,2,0,2,1,1,1,7,6.507645893,0.361398242,1.130134291,0
-37,-9,1,38,36,61,0,0.12244898,5,7,0,0,4,5,0,1,1,0,0,0,2,5,5.391559661,0.320657306,1.165626607,0
-18,-4,0,2,54,47,0.75,0.142857143,0,1,0,1,0,1,1,1,0,1,0,0,0,0,3.377884343,0.374103988,1.11883512,1
-13,-2,0,3,24,51,0.142857143,0.176470588,3,3,0,1,0,1,0,0,0,0,0,0,1,0,3.362853488,0.556907461,0.941374037,0
-1,0,1,12,98,95,0.6,0.857142857,3,3,1,1,0,0,1,1,0,0,0,0,3,3,0.404211494,0.967197272,0.25613562,1
-41,-8,0,3,35,57,0.076923077,0.103448276,5,4,2,1,0,1,0,0,0,0,0,0,3,3,5.200076674,0.274645666,1.20445368,0
21,4,0,4,58,43,1,0.2,3,2,3,0,2,1,1,0,0,0,0,0,2,2,3.841804728,0.434894695,1.063113639,1
-6,-2,1,4,57,83,0.166666667,0.4,1,0,0,0,0,1,0,0,0,0,0,0,1,1,2.296251779,0.457830812,1.041315695,0
-20,-6,0,5,23,55,0.266666667,0.2,2,5,0,0,2,1,0,0,0,0,0,0,1,2,4.551064999,0.210707267,1.256417712,0
-12,-2,1,8,70,82,0.166666667,0.571428571,2,3,1,1,1,2,0,1,1,0,0,0,1,2,2.013729206,0.623438246,0.867826888,1
-32,-6,1,11,59,65,0.166666667,0.384615385,2,2,3,3,2,0,0,1,1,2,2,2,1,1,3.648032612,0.509552654,0.990401279,0
29,5,1,1,37,31,0.333333333,0.05,6,1,1,0,1,2,0,0,0,0,0,0,2,1,5.29610993,0.008204658,1.408400044,0
-93,-21,1,6,41,42,0.166666667,0.119047619,2,4,0,4,0,2,0,1,0,3,2,2,0,2,6.781495917,0.159638352,1.296427127,0
-13,-3,0,4,56,70,1,0.363636364,2,3,0,0,1,0,0,0,0,0,0,0,1,2,2.504721574,0.528973602,0.970594043,1
56,11,0,8,26,41,0.230769231,0.121212121,8,4,0,0,1,0,0,3,1,0,0,0,1,1,4.721750862,0.218792288,1.249966169,0
3,0,0,7,64,65,0.071428571,0.411764706,5,4,0,0,1,0,0,2,0,0,0,0,3,2,2.980477657,0.462093951,1.037213622,0
-14,-2,0,4,64,67,1,0.285714286,0,0,1,2,1,1,0,0,0,0,1,0,0,1,3.158014535,0.40496313,1.09090501,0
5,1,1,6,78,92,0.181818182,0.666666667,2,2,1,2,0,0,0,0,0,0,1,1,1,0,0.5918506,0.950282546,0.315333012,1
-8,0,0,11,69,69,1,0.578947368,8,6,0,1,2,3,0,0,0,0,0,1,1,1,2.245094371,0.640822135,0.847558688,1
-83,-19,0,12,27,46,0.375,0.258064516,2,6,2,2,1,3,0,0,0,1,0,0,2,6,4.675922487,0.408793378,1.087388267,1
15,7,0,1,44,47,0,0.05,4,0,2,1,3,1,0,0,0,0,0,0,0,0,4.398123149,0.176230407,1.28356503,0
2,1,1,6,81,75,0.111111111,0.666666667,2,2,0,0,0,0,1,0,0,0,0,0,1,1,1.283242096,0.737058715,0.725177612,0
-12,-2,1,2,59,64,0.333333333,0.166666667,2,4,0,0,1,0,0,0,0,0,0,0,0,0,3.688628572,0.201496965,1.263727056,0
-27,-6,1,3,48,52,0.777777778,0.2,1,6,2,1,0,0,0,0,0,1,0,1,0,0,3.156076517,0.408285976,1.087854792,0
31,9,0,2,27,24,0,0.038461538,4,4,2,0,1,1,1,0,1,0,1,0,2,3,6.00602216,0.024532937,1.396758435,0
-4,0,1,4,83,76,1,0.5,0,0,2,2,0,0,0,0,0,0,0,1,1,0,1.015360351,0.839921991,0.565823311,1
37,7,0,2,28,45,0.2,0.117647059,4,3,1,1,0,0,0,0,1,0,0,0,1,0,4.271959379,0.315535404,1.170012475,0
5,1,1,6,88,90,0.666666667,0.666666667,2,2,0,0,2,1,0,0,0,0,0,0,1,1,0.933168718,0.880180181,0.489530018,1
-18,-2,0,4,64,58,0.076923077,0.4,2,4,0,0,2,1,0,0,0,0,0,0,0,0,2.426932524,0.522678795,0.977058038,1
35,4,0,3,30,53,0.071428571,0.12,2,3,0,2,1,1,1,0,0,0,0,0,0,0,4.735647433,0.352613911,1.137880564,0
-36,-7,0,4,31,50,0.166666667,0.117647059,0,0,0,1,2,1,1,1,0,0,0,0,0,1,3.225342139,0.33963651,1.149228863,0
10,2,0,9,58,50,0,0.259259259,2,1,3,3,0,0,0,0,1,0,2,4,2,1,3.573958814,0.54292559,0.956111302,0
7,1,1,6,87,87,0.666666667,0.666666667,1,1,2,2,0,0,0,0,0,0,0,0,1,1,0.844878231,0.912425218,0.418508738,1
25,5,0,4,55,54,0.666666667,0.363636364,3,1,2,2,0,0,0,0,0,0,0,0,0,0,2.397944219,0.588311598,0.907401126,1
-31,-6,1,7,73,73,0.1,0.411764706,0,3,1,0,0,1,1,1,0,1,0,1,1,1,3.387834037,0.484800957,1.01508526,1
5,1,0,4,80,82,0.666666667,0.571428571,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0.888587811,0.898278994,0.451045465,0
6,1,1,5,73,60,0,0.307692308,2,2,1,1,2,1,0,0,0,0,0,1,0,0,2.719022138,0.509219274,0.990737832,1
0,0,1,9,89,100,0,1,2,2,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1
5,1,0,3,61,57,0,0.25,2,1,1,2,1,1,0,0,0,0,0,0,1,1,2.076107938,0.612343403,0.880518708,0
19,4,1,19,75,73,1,0.407407407,4,3,1,1,2,1,0,0,2,1,0,0,0,0,3.215541167,0.328648241,1.158750844,0
4,1,1,7,80,85,0.666666667,0.7,2,2,1,0,0,1,0,0,0,0,0,0,1,1,1.752404581,0.561081976,0.936929052,0
-12,-2,1,9,89,83,1,0.692307692,1,2,0,0,1,1,2,1,0,0,1,1,0,1,1.255613319,0.822845691,0.595238287,0
-32,-6,0,3,37,49,0.181818182,0.157894737,1,0,1,1,0,0,1,1,0,0,0,1,0,1,4.161563252,0.399003928,1.096354023,1
8,1,1,5,82,78,0.666666667,0.625,1,1,2,1,1,0,0,1,0,0,0,0,1,1,1.521942728,0.707057151,0.765431707,1
13,4,0,3,35,47,1,0.125,0,1,1,0,1,1,1,0,0,0,0,0,1,1,4.374258024,0.214601747,1.253314209,0
21,5,0,9,36,58,0,0.32,6,5,0,2,1,0,0,0,2,0,1,1,1,1,4.398959568,0.30649817,1.177711196,0
-15,-4,1,3,35,34,0.142857143,0.12,3,2,1,0,1,2,0,1,0,0,0,1,1,3,5.943984186,0.026798309,1.395135614,0
34,6,0,3,42,53,0.111111111,0.176470588,6,3,2,0,1,0,0,0,0,0,0,1,2,0,3.452616325,0.493220922,1.006756254,0
-45,-9,0,0,17,29,0.2,0,2,4,0,0,0,3,0,1,0,1,0,1,0,1,5.233252203,0,1.414213562,0
-2,0,1,7,88,80,0.076923077,0.777777778,3,3,0,0,1,1,0,0,0,0,0,0,1,1,1.384569886,0.520741558,0.979038756,0
30,3,0,4,39,50,0,0.173913043,1,2,0,3,3,1,0,0,1,0,0,0,2,1,3.946602894,0.499231717,1.000767988,0
4,1,1,10,84,80,0,0.352941176,2,3,1,0,0,0,0,0,0,0,0,0,2,2,2.429737448,0.59603965,0.898844091,0
-1,0,1,7,92,89,1,0.777777778,2,2,2,2,0,0,0,0,0,0,0,0,1,1,0.498515694,0.94115072,0.343072236,1
2,1,1,5,91,84,0.454545455,0.625,2,2,0,0,0,0,0,0,0,0,0,0,1,1,1.006124032,0.860513511,0.528178926,1
2,0,1,5,89,77,0.555555556,0.714285714,0,0,1,1,2,1,0,1,0,0,0,0,0,0,1.237928179,0.679840789,0.800198989,1
52,9,1,7,18,47,0.1,0.147058824,8,1,2,0,1,1,0,2,0,0,1,1,4,3,5.553509486,0.178271967,1.281973505,0
-5,-2,1,5,70,70,0.538461538,0.333333333,0,1,2,2,0,2,2,1,1,0,0,0,0,1,2.984426038,0.468692679,1.030832014,1
1,1,1,6,80,80,1,0.666666667,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1.535142162,0.712681552,0.758048083,1
6,1,1,8,82,71,0.153846154,0.5,3,2,2,2,0,1,0,0,0,0,0,0,1,1,2.666502714,0.4221377,1.075046325,1
-14,-2,0,3,71,71,0.8,0.230769231,2,3,2,1,0,0,0,0,0,0,0,0,0,1,2.216616512,0.692582865,0.784113685,1
6,1,1,4,65,59,0.384615385,0.363636364,0,1,2,2,1,0,0,0,0,0,1,0,1,0,2.886983358,0.363088554,1.128637626,1
-1,0,1,6,64,73,0,0.428571429,1,3,2,2,1,0,0,0,2,1,0,0,0,0,2.285232194,0.67897135,0.801284781,0
-2,0,1,4,91,91,0.25,0.666666667,1,1,0,0,2,1,0,0,0,0,0,0,0,0,1.23931144,0.721206172,0.746717923,1
23,5,0,2,59,55,0.25,0.153846154,1,0,1,1,1,0,0,0,0,0,1,2,1,0,2.558170754,0.70574256,0.767147235,0
20,5,0,2,66,65,0.75,0.181818182,1,1,1,0,2,1,0,0,0,0,1,0,1,0,2.237224656,0.638737646,0.850014534,1
1,0,1,27,95,93,1,0.777777778,6,6,1,1,3,3,0,0,0,0,1,1,3,3,0.862603897,0.860239305,0.528697826,0
-1,-1,1,2,98,72,1,0.4,0,0,2,1,0,1,0,0,0,0,0,0,0,0,2.089502588,0.283129432,1.1973893,1
12,2,1,4,55,58,0,0.25,3,2,1,0,0,0,0,0,0,0,0,0,2,2,3.946799666,0.280311222,1.199740621,0
9,1,1,4,71,65,1,0.444444444,0,0,0,0,2,2,0,0,0,0,0,0,0,0,1.856251437,0.678470074,0.801910127,1
-8,-1,1,10,93,93,0.714285714,0.909090909,3,3,1,1,0,1,0,0,0,0,0,0,1,1,0.767626558,0.884409071,0.480813746,1
17,4,1,5,61,55,0,0.384615385,3,1,0,0,2,2,0,0,0,0,0,0,1,0,3.37171291,0.298047336,1.18486511,0
23,3,0,4,57,49,0.153846154,0.307692308,1,1,0,0,1,0,2,1,1,0,0,0,1,1,3.231688203,0.361597982,1.129957537,0
13,3,1,5,64,62,0.2,0.357142857,1,2,2,2,0,1,0,0,0,0,1,0,2,0,3.500477379,0.396137487,1.098965435,1
-2,0,1,9,73,94,0.230769231,0.818181818,1,2,1,1,0,0,2,1,0,0,0,1,1,1,0.270225124,0.976917727,0.214859364,1
-111,-18,0,16,10,8,0,0.174603175,4,8,2,4,1,1,2,2,1,2,1,2,4,4,7.5718987,0.279902667,1.200081108,0
31,5,0,6,57,64,1,0.4,4,3,0,0,0,0,0,0,0,0,0,0,3,1,2.859150268,0.594934569,0.900072698,0
-21,-4,0,3,52,43,0.125,0.230769231,1,3,2,1,1,1,0,0,0,1,1,0,0,1,3.196941305,0.450925683,1.047925873,0
36,5,0,6,53,49,0.133333333,0.285714286,6,6,1,0,2,1,0,0,0,0,0,0,2,2,3.785813508,0.513744485,0.986159739,0
2,1,1,6,84,83,1,0.545454545,1,1,1,0,0,0,0,0,0,0,1,1,2,2,2.171680845,0.397123981,1.098067411,1
13,3,1,6,65,69,0.125,0.4,1,0,1,1,1,1,1,0,1,0,1,1,1,1,3.048959916,0.438346247,1.059862023,0
79,16,0,8,51,50,1,0.1875,6,3,2,1,2,2,0,0,1,0,2,0,2,1,4.091138821,0.570847903,0.926447081,0
19,4,0,7,68,67,0.083333333,0.428571429,1,1,1,1,1,0,0,0,0,0,0,0,1,0,2.566076178,0.551658798,0.946933157,0
15,2,1,3,50,49,0.076923077,0.157894737,3,2,1,2,0,0,0,0,1,0,0,1,1,1,4.609495341,0.170761166,1.287818958,0
-9,-1,0,2,45,41,0,0.153846154,1,2,0,0,0,0,1,0,0,0,0,0,1,1,4.303066905,0.054864831,1.374871026,0
-9,-2,0,5,75,66,1,0.384615385,2,1,1,2,1,0,0,0,1,1,0,1,1,2,1.619563736,0.834773464,0.574850478,0
-10,-2,1,4,54,62,0.153846154,0.333333333,0,0,1,2,1,1,0,0,0,0,0,1,1,1,3.760337864,0.176682388,1.283212852,0
106,27,0,0,20,21,0.1,0,3,3,2,0,2,0,2,0,2,0,3,0,4,1,7.065833143,0,1.414213562,0
41,5,0,6,30,41,0.25,0.19047619,2,4,1,0,2,0,1,0,0,0,0,0,4,1,4.666300921,0.281273131,1.198938588,0
-13,-3,0,8,80,70,1,0.470588235,4,3,1,2,0,0,0,0,0,0,0,1,2,3,2.233304448,0.705597103,0.76733682,1
9,1,1,4,63,47,0.25,0.307692308,1,0,1,2,0,1,0,0,0,0,0,2,1,1,2.592667578,0.477713151,1.022043883,0
33,6,1,9,74,73,0.111111111,0.538461538,1,1,0,0,1,1,0,0,1,0,0,0,1,1,1.818897631,0.782658,0.659305695,0
46,6,0,2,41,43,0.111111111,0.1,6,2,0,2,0,1,0,0,0,0,0,0,1,1,4.196992542,0.389190301,1.105268925,0
33,9,1,11,59,62,0.090909091,0.3,6,3,2,1,0,0,0,0,2,1,1,1,2,3,4.633307888,0.384532233,1.109475342,1
-5,-5,0,6,53,55,1,0.315789474,2,2,2,2,1,1,1,0,0,0,0,2,1,1,3.423304178,0.289684665,1.191902123,0
13,4,1,7,52,61,0.266666667,0.272727273,4,2,0,0,1,0,0,0,0,0,1,0,2,2,3.789774586,0.419351783,1.077634648,0
0,1,0,4,52,59,0.222222222,0.307692308,3,2,2,0,0,2,0,0,0,0,0,0,0,0,1.940678318,0.610581815,0.882517065,0
10,1,1,7,82,80,0.333333333,0.5,4,3,0,0,1,1,0,0,1,1,0,0,0,0,2.275237576,0.568081984,0.929427799,0
-11,-3,0,6,81,77,0.666666667,0.461538462,2,2,0,0,0,0,1,1,0,0,1,1,1,2,1.554185732,0.841130438,0.563683532,1
39,9,0,16,33,51,0.166666667,0.216216216,7,3,1,1,1,0,0,2,1,0,3,2,6,3,4.323854547,0.347907114,1.142009532,0
-31,-5,0,8,62,71,0.75,0.32,3,3,1,1,2,1,0,0,1,1,0,1,1,2,3.314077911,0.522466082,0.977275722,1
0,1,0,3,58,60,0.6,0.214285714,2,1,1,1,0,1,0,1,0,0,0,1,0,0,2.911219082,0.524555868,0.975134998,0
30,2,0,4,36,41,0.125,0.117647059,3,6,2,0,4,3,0,0,1,0,1,0,0,2,5.965461266,0.280861913,1.199281524,1
0,-2,0,6,59,66,0,0.230769231,3,3,1,1,0,1,0,2,0,0,1,0,4,3,4.538222375,0.374511938,1.118470439,0
-5,-1,1,1,32,23,0.083333333,0.083333333,0,2,3,1,0,0,0,0,0,0,1,1,0,0,4.1255157,0.043613136,1.383030632,0
-6,0,0,13,86,83,1,0.6,2,4,2,3,1,1,0,0,1,1,1,1,1,1,1.867067673,0.725453547,0.741008034,1
-35,-5,0,2,52,46,0.5,0.117647059,1,1,2,0,0,1,0,1,0,1,0,0,0,1,3.975106607,0.267066205,1.210730189,0
7,1,1,6,83,82,0.133333333,0.545454545,2,1,2,2,1,0,0,0,0,0,0,1,1,1,2.122468078,0.505633361,0.994350681,0
55,6,0,9,50,52,0.111111111,0.310344828,10,6,0,1,2,0,0,0,0,0,0,0,3,1,5.401518202,0.244354089,1.229346095,0
13,2,1,3,68,61,1,0.230769231,2,1,1,1,0,0,0,1,0,0,0,0,0,0,3.61411141,0.250642551,1.224220118,1
-15,-4,1,2,43,35,0.125,0.125,1,3,0,1,2,0,0,0,0,0,0,0,1,0,4.175788708,0.221939021,1.247446175,0
-2,-1,0,6,90,89,1,0.666666667,1,1,0,0,2,2,0,1,0,0,0,0,1,1,0.825612316,0.888454199,0.472325738,0
77,16,0,7,41,50,0,0.151515152,4,1,2,2,1,0,3,0,0,0,2,0,3,1,5.015293983,0.396257013,1.098856667,0
-28,-5,1,6,59,60,0.777777778,0.285714286,2,2,2,1,3,3,0,0,0,0,0,1,1,3,4.202464893,0.298655645,1.184351599,0
7,1,1,8,92,92,1,0.7,1,1,0,0,1,1,0,0,0,0,0,0,1,1,0.988420624,0.865897296,0.517885516,1
-11,-3,1,7,53,55,0.125,0.260869565,3,2,0,1,0,2,0,0,1,0,0,1,2,3,4.598789741,0.309014194,1.175572887,0
-43,-13,0,3,34,35,0.181818182,0.064516129,0,2,0,2,2,1,0,2,1,2,0,2,1,0,6.569677595,0.035700145,1.388740332,0
20,4,0,5,64,71,0.6,0.555555556,1,1,1,0,1,1,1,0,0,0,1,0,0,0,1.241585148,0.860371414,0.52844789,1
76,12,0,8,36,45,0.307692308,0.217391304,3,1,1,0,1,0,1,0,0,0,1,0,2,1,3.872917051,0.441268013,1.057101686,0
-24,-3,0,3,46,45,0.153846154,0.214285714,1,3,1,0,0,0,1,1,0,0,0,0,0,1,3.313370388,0.417161467,1.079665256,0
-8,0,1,11,22,50,0.166666667,0.142857143,7,5,0,2,3,2,1,0,4,1,0,2,3,3,6.506517867,0.217779071,1.250776502,0
0,0,1,5,86,82,1,0.714285714,1,0,2,2,0,0,0,0,0,0,0,0,0,0,1.261857789,0.700859657,0.773486061,1
-1,-1,0,5,65,70,0.666666667,0.416666667,2,3,0,0,1,1,0,0,0,0,0,0,1,2,1.370736822,0.873775372,0.502443286,1
-2,0,0,3,56,58,0.111111111,0.272727273,2,0,0,1,1,1,0,0,0,0,0,0,1,1,2.261200602,0.591745241,0.903609162,1
-12,-2,1,4,82,84,0.133333333,0.4,2,2,0,0,0,0,0,0,0,0,0,0,0,1,2.612649651,0.323951059,1.162797438,0
36,7,0,2,47,41,0.166666667,0.105263158,2,1,2,1,1,0,1,0,1,0,1,0,1,1,4.622436303,0.238440941,1.234146717,0
-91,-17,1,34,48,54,0.166666667,0.26,5,7,2,4,3,5,0,4,1,1,0,0,3,2,6.149062577,0.30161028,1.181854238,0
0,0,0,10,93,93,0.6,0.818181818,1,2,1,1,2,1,0,0,0,0,1,1,2,1,0.404083716,0.95830715,0.288765821,1
46,10,0,6,20,51,0.384615385,0.15,6,6,2,1,4,0,1,0,0,0,2,2,2,2,6.609446676,0.182115399,1.278971932,0
-47,-10,0,4,29,47,0,0.153846154,3,4,0,2,1,2,0,0,0,1,0,1,2,3,5.091034859,0.254271167,1.221252499,0
15,1,1,6,79,76,1,0.666666667,2,2,2,2,1,0,0,0,0,0,0,0,0,0,1.505133487,0.706794359,0.765774956,1
14,4,0,4,70,65,1,0.4,4,2,1,0,0,0,0,0,0,0,0,0,1,1,1.500117651,0.815040995,0.608208854,1
12,2,0,5,70,69,0.166666667,0.454545455,1,2,1,0,1,1,1,1,0,0,0,0,0,0,2.132650457,0.661047796,0.823349506,0
0,0,1,14,99,96,1,0.733333333,3,4,0,0,0,0,0,0,1,1,0,0,2,2,0.373474045,0.969983672,0.245015623,1
-20,-4,1,5,63,68,0,0.263157895,1,1,1,0,1,3,1,2,0,0,0,0,0,1,3.068820038,0.558388472,0.939799476,1
22,3,0,1,45,37,0,0.0625,4,1,0,2,0,1,0,0,1,0,0,0,1,0,4.658195978,0,1.414213562,0
-15,-1,1,4,70,61,1,0.444444444,2,2,0,0,0,2,0,0,0,0,0,0,0,0,1.975132949,0.681951845,0.797556462,1
8,2,1,5,84,76,1,0.555555556,2,1,1,1,0,0,0,0,0,0,1,1,1,0,1.493157586,0.783836194,0.657516244,0
20,4,0,8,39,56,0.181818182,0.105263158,3,2,1,2,3,3,1,1,1,0,0,1,3,2,6.02057574,0.250077138,1.224681887,0
0,0,1,6,73,73,0.181818182,0.6,3,3,0,0,0,0,0,0,1,0,0,0,0,1,1.959329665,0.587407449,0.908396995,0
19,1,1,3,45,55,0.083333333,0.214285714,5,1,1,1,0,0,0,1,0,0,0,0,0,0,3.659377886,0.354771169,1.135983126,0
25,3,1,6,71,63,0.142857143,0.461538462,2,1,2,0,0,0,0,0,1,0,0,0,0,1,2.226209207,0.673887904,0.807603982,1
-4,-1,1,20,98,98,1,0.952380952,11,13,0,0,1,1,0,0,0,0,0,0,3,2,0.242734305,0.983782772,0.180095686,1
-31,-7,1,6,63,62,0,0.357142857,1,6,0,0,0,0,0,0,0,1,0,0,1,2,2.717990289,0.638731969,0.850021212,1
-2,-1,1,3,62,58,0.181818182,0.25,2,3,2,1,0,0,0,0,0,0,1,1,1,1,2.99244738,0.457128172,1.041990238,1
-13,-2,1,4,68,65,1,0.285714286,2,3,1,0,0,1,0,0,0,0,0,0,1,2,2.921740454,0.47853737,1.021237122,1
7,1,1,4,81,80,1,0.8,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0.600070563,0.905446806,0.434863642,1
-19,-4,1,9,84,84,0,0.571428571,2,3,0,0,2,2,0,0,0,0,0,0,1,1,1.368841263,0.860444379,0.528309797,1
0,0,1,5,88,84,0.714285714,0.714285714,2,1,1,1,0,1,0,0,0,0,1,1,0,0,1.154769524,0.730856067,0.733681038,1
6,2,1,2,75,72,0,0.2,1,0,0,0,1,1,0,0,1,0,0,0,0,0,2.836180643,0.253954969,1.221511384,1
-22,-2,1,1,47,37,0.363636364,0.043478261,3,2,0,0,4,1,0,0,0,0,0,0,1,1,5.826715572,0.006095184,1.409897029,0
-2,-1,0,4,57,50,0.142857143,0.307692308,1,2,2,1,0,0,0,0,0,0,0,0,1,2,1.98076588,0.738726054,0.722874741,0
-35,-7,0,4,47,55,0.125,0.137931034,2,3,1,1,0,3,0,0,1,2,1,1,2,1,5.696883794,0.261486865,1.215329696,1
60,9,0,9,37,54,0.1,0.222222222,5,2,1,2,3,1,0,0,0,0,0,0,3,1,4.997517862,0.297481688,1.185342408,1
-137,-29,1,10,12,8,1,0.159090909,3,6,1,5,1,2,0,0,0,2,0,1,1,5,5.760070421,0.239962363,1.232913328,0
-63,-8,1,8,41,47,0.166666667,0.15,2,1,1,0,2,4,1,0,0,1,1,1,2,1,6.612226555,0.13225698,1.317378473,0
37,8,0,2,34,39,0.142857143,0.1,3,2,1,1,4,0,0,0,0,0,0,0,1,1,3.998573138,0.360494144,1.130934,0
-15,-5,1,7,68,69,0,0.461538462,1,1,1,2,1,1,1,1,0,0,0,1,0,1,2.203584861,0.651940137,0.834337897,0
-15,-3,1,5,73,79,1,0.416666667,2,2,1,1,0,0,1,1,0,0,0,0,0,0,1.757123652,0.77197266,0.675318207,1
-1,-2,0,9,47,49,1,0.189189189,5,3,2,2,2,2,0,0,1,0,0,0,2,2,6.107645355,0.209329903,1.257513497,0
-12,-3,0,2,55,53,0.75,0.153846154,1,2,2,1,0,0,0,0,0,0,0,0,0,0,2.249870489,0.683464711,0.795657324,1
7,1,1,6,80,80,0.444444444,0.545454545,2,2,0,0,1,1,0,0,0,0,0,0,1,1,1.5038419,0.782043774,0.660236664,1
14,2,1,6,70,62,0.142857143,0.5,3,2,0,0,1,0,0,0,1,0,0,0,1,1,2.889417904,0.351303166,1.1390319,0
10,2,0,2,69,61,0.5,0.25,2,1,2,0,0,1,0,0,0,0,0,0,0,0,1.179220665,0.849337323,0.548931101,0
-1,0,0,5,92,92,1,0.714285714,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.550860774,0.936693489,0.355827238,1
-5,-1,1,5,88,80,0.75,0.625,2,2,0,1,1,1,0,0,0,0,0,0,1,1,0.758947926,0.925224306,0.386718745,1
2,1,1,2,58,56,0.125,0.222222222,1,1,0,1,0,0,0,0,0,0,0,0,1,1,2.551410545,0.359682388,1.131651547,1
5,1,1,16,92,95,1,0.533333333,2,1,0,0,0,0,0,0,1,1,0,0,1,1,0.547939556,0.978750527,0.206152725,0
-14,-3,0,7,78,77,1,0.4,2,1,0,0,2,2,0,0,0,1,0,1,1,1,1.848881825,0.766227159,0.683773121,0
19,5,0,4,45,61,0.153846154,0.235294118,3,2,2,1,2,2,0,0,0,0,1,0,0,0,3.629611074,0.409427638,1.086804823,0
12,1,0,2,41,52,0,0.153846154,1,0,0,0,0,1,0,1,1,0,0,0,1,1,2.47170947,0.681341921,0.798320836,0
13,6,1,6,55,65,0.2,0.25,5,2,1,1,0,0,0,1,0,0,1,0,3,1,4.20699722,0.317327494,1.168479787,1
2,0,1,8,52,59,0.2,0.307692308,1,2,1,2,2,0,2,1,0,0,0,0,2,1,4.591674732,0.321014445,1.165320175,1
-23,-2,0,4,24,50,0.181818182,0.222222222,1,5,2,0,1,1,0,0,0,0,0,0,1,1,4.28497335,0.216233549,1.252011542,0
3,0,1,6,65,80,0.3,0.5,0,0,1,2,2,0,0,0,0,0,0,0,1,1,2.367245743,0.634380782,0.855124808,1
-6,-1,0,6,87,81,0.75,0.666666667,1,1,1,1,1,1,0,0,0,0,1,1,0,1,0.541136356,0.955730134,0.297556266,1
-9,-1,1,5,60,67,0.222222222,0.3125,3,2,2,1,0,2,0,0,0,0,0,0,1,0,3.698013241,0.426871256,1.070634152,1
-59,-10,0,6,32,39,0.235294118,0.153846154,3,5,1,4,0,1,1,1,0,2,0,0,0,1,4.367503112,0.45581325,1.043251408,0
-11,0,1,5,71,58,0.333333333,0.555555556,1,1,0,0,1,2,0,0,0,0,0,0,2,1,2.187522893,0.494326399,1.005657596,0
-7,-1,0,4,57,69,0,0.444444444,1,2,1,0,1,1,0,0,1,1,0,0,0,1,1.544291938,0.741371213,0.71920621,0
11,2,1,5,39,58,0,0.217391304,1,2,0,1,2,3,0,0,0,1,0,1,3,2,4.745591816,0.357927675,1.133201063,1
8,2,1,13,95,95,1,0.866666667,6,5,1,0,1,1,0,0,0,0,0,0,1,1,0.839027017,0.881749424,0.486313841,1
10,3,1,5,68,62,0.2,0.357142857,3,2,2,1,1,0,0,1,0,0,0,0,1,1,2.947558106,0.46246146,1.036859238,1
-56,-8,1,10,19,50,0.142857143,0.2,0,5,2,1,3,3,2,1,2,2,0,0,3,5,7.075620355,0.122083534,1.325078462,0
-5,0,1,4,62,60,0.181818182,0.5,1,1,1,1,1,1,0,0,0,0,1,0,0,0,1.877260679,0.549128925,0.949601048,0
1,1,1,5,83,83,0.692307692,0.625,1,1,1,1,1,1,0,0,0,0,0,0,1,0,1.085156132,0.835511615,0.573564965,1
22,4,0,6,29,51,0.1,0.214285714,2,2,2,1,1,2,1,1,0,0,0,2,2,2,5.263282307,0.248559274,1.225920655,0
17,5,1,7,68,66,0.272727273,0.4,0,1,0,0,2,1,0,0,1,0,0,0,2,1,2.918253904,0.284995915,1.195829491,0
-3,-1,1,2,87,86,1,0.285714286,1,2,2,0,0,0,0,0,0,0,0,0,0,0,2.224126263,0.140990212,1.310732458,1
-19,-2,0,2,58,47,1,0.125,3,3,0,2,0,0,1,0,0,0,0,0,1,1,4.226339978,0.161289004,1.295153269,0
0,0,1,7,96,94,0.666666667,0.777777778,2,2,0,0,2,2,0,0,0,0,0,0,1,1,0.349934425,0.970310538,0.243677912,1
-17,-1,0,6,76,72,1,0.545454545,1,2,1,0,2,2,0,1,0,0,0,0,1,1,1.244826953,0.826294454,0.58941589,1
